zeit,temp_wasser,temp_wuerfel
1918.8,51.31,28.25
1919.3,51.31,28.25
1920.0,51.31,28.5
1920.5,51.31,28.25
1921.1,51.31,28.5
1921.7,51.31,28.5
1922.3,51.31,28.5
1922.9,51.31,28.5
1923.5,51.31,27.75
1924.2,51.31,28.25
1924.7,51.31,28.25
1925.3,51.31,28.25
1925.9,51.31,28.5
1926.5,51.31,28.5
1927.1,51.31,28.75
1927.7,51.31,28.25
1928.3,51.31,28.25
1928.9,51.25,28.5
1929.5,51.31,28.75
1930.1,51.25,28.75
1930.7,51.25,28.75
1931.3,51.31,28.0
1931.9,51.25,28.5
1932.5,51.31,28.25
1933.1,51.31,28.25
1933.7,51.31,28.5
1934.3,51.25,29.25
1934.9,51.25,28.5
1935.5,51.31,27.75
1936.1,51.25,28.75
1936.7,51.31,28.25
1937.3,51.25,28.5
1937.9,51.25,28.25
1938.5,51.25,28.5
1939.1,51.25,28.75
1939.7,51.25,28.25
1940.3,51.25,28.75
1940.9,51.25,28.75
1941.5,51.25,28.75
1942.1,51.25,28.5
1942.7,51.25,27.75
1943.3,51.25,28.0
1943.9,51.25,28.5
1944.5,51.25,28.5
1945.1,51.25,28.5
1945.7,51.25,28.25
1946.3,51.25,28.25
1946.9,51.25,28.5
1947.5,51.25,28.5
1948.1,51.19,28.0
1948.7,51.19,28.5
1949.3,51.25,28.25
1949.9,51.19,28.75
1950.5,51.25,28.25
1951.1,51.25,28.5
1951.7,51.25,28.5
1952.3,51.19,28.5
1952.9,51.25,28.75
1953.5,51.25,28.5
1954.1,51.19,28.0
1954.7,51.25,29.0
1955.3,51.19,28.5
1955.9,51.19,28.5
1956.5,51.25,28.5
1957.1,51.19,28.5
1957.7,51.19,28.75
1958.3,51.19,28.0
1958.9,51.19,28.5
1959.5,51.19,28.0
1960.1,51.19,28.75
1960.7,51.19,28.5
1961.3,51.19,28.25
1961.9,51.19,28.25
1962.5,51.19,28.5
1963.1,51.19,28.0
1963.7,51.19,28.5
1964.3,51.19,28.25
1964.9,51.19,28.25
1965.4,51.13,28.75
1966.1,51.19,28.5
1966.6,51.19,28.25
1967.3,51.19,28.5
1967.8,51.19,28.25
1968.5,51.19,28.5
1969.0,51.13,28.25
1969.6,51.13,28.25
1970.3,51.13,28.5
1970.8,51.13,28.5
1971.4,51.13,28.5
1972.0,51.13,28.75
1972.6,51.13,28.25
1973.2,51.13,28.5
1973.8,51.19,28.5
1974.4,51.13,28.5
1975.0,51.13,28.5
1975.6,51.19,28.25
1976.2,51.19,28.25
1976.8,51.13,28.75
1977.4,51.13,28.75
1978.0,51.13,28.5
1978.6,51.13,28.75
1979.2,51.13,28.5
1979.8,51.13,28.5
1980.4,51.19,28.5
1981.0,51.13,28.5
1981.6,51.13,28.5
1982.2,51.13,28.25
1982.8,51.13,28.0
1983.4,51.13,28.0
1984.0,51.13,28.25
1984.6,51.13,28.25
1985.2,51.13,28.25
1985.8,51.13,28.5
1986.4,51.13,28.5
1987.0,51.13,28.5
1987.6,51.06,28.5
1988.2,51.13,28.75
1988.8,51.13,28.5
1989.4,51.13,28.75
1990.0,51.13,28.5
1990.6,51.13,28.5
1991.2,51.06,28.5
1991.8,51.06,28.25
1992.4,51.06,28.25
1993.0,51.06,28.25
1993.6,51.06,28.5
1994.2,51.06,27.75
1994.8,51.06,28.5
1995.4,51.06,28.0
1996.0,51.13,28.5
1996.6,51.06,28.25
1997.2,51.06,28.25
1997.8,51.06,28.0
1998.4,51.06,28.75
1999.0,51.06,28.5
1999.6,51.06,28.5
2000.2,51.06,28.5
2000.8,51.06,28.5
2001.4,51.06,28.0
2002.0,51.06,28.5
2002.6,51.06,28.25
2003.2,51.13,28.0
2003.8,51.06,28.25
2004.4,51.06,28.5
2005.0,51.06,28.25
2005.6,51.06,28.25
2006.2,51.06,28.0
2006.8,51.06,28.5
2007.4,51.06,28.5
2008.0,51.06,28.75
2008.6,51.06,28.5
2009.2,51.06,28.5
2009.8,51.06,28.25
2010.4,51.06,28.75
2011.0,51.06,28.75
2011.6,51.0,28.5
2012.1,51.0,28.5
2012.8,51.0,28.25
2013.3,51.0,28.75
2013.9,51.0,28.0
2014.5,51.0,28.5
2015.1,51.0,28.75
2015.7,51.0,28.25
2016.4,51.0,28.5
2016.9,51.0,28.25
2017.5,51.0,28.25
2018.1,51.0,28.25
2018.7,51.0,28.75
2019.3,51.0,28.5
2019.9,51.0,28.75
2020.5,51.0,28.25
2021.1,51.0,28.25
2021.7,51.0,28.5
2022.3,51.0,28.5
2022.9,51.0,28.25
2023.5,50.94,28.25
2024.1,51.0,28.75
2024.7,51.0,28.5
2025.3,50.94,28.5
2025.9,51.0,28.5
2026.5,50.94,29.0
2027.1,51.0,28.75
2027.7,51.0,28.75
2028.3,51.0,28.25
2028.9,51.0,28.25
2029.5,51.0,28.75
2030.1,50.94,28.75
2030.7,51.0,28.5
2031.3,50.94,28.5
2031.9,50.94,28.0
2032.5,50.94,28.25
2033.1,50.94,28.75
2033.7,50.94,27.75
2034.3,50.94,28.75
2034.9,50.94,28.5
2035.5,50.94,28.25
2036.1,50.94,27.75
2036.7,50.94,28.75
2037.3,50.94,28.5
2037.9,50.94,28.5
2038.5,50.94,28.5
2039.1,50.94,28.5
2039.7,50.94,28.25
2040.3,50.94,28.5
2040.9,50.94,28.25
2041.5,50.94,28.25
2042.1,50.94,28.5
2042.7,50.94,28.75
2043.3,50.94,28.0
2043.9,50.94,28.75
2044.5,50.94,28.75
2045.1,50.94,28.5
2045.7,50.88,28.5
2046.3,50.94,28.25
2046.9,50.94,28.25
2047.5,50.94,28.0
2048.1,50.94,28.5
2048.7,50.88,28.5
2049.3,50.88,28.5
2049.9,50.88,28.5
2050.5,50.94,28.75
2051.1,50.88,28.25
2051.7,50.94,28.25
2052.3,50.94,28.75
2052.9,50.94,28.75
2053.5,50.88,28.25
2054.1,50.88,28.25
2054.6,50.88,28.25
2055.3,50.88,28.5
2055.8,50.88,28.0
2056.5,50.94,28.75
2057.0,50.94,28.5
2057.6,50.88,28.0
2058.2,50.88,28.5
2058.8,50.88,28.5
2059.4,50.88,28.5
2060.0,50.88,28.75
2060.6,50.88,28.5
2061.2,50.88,28.5
2061.8,50.88,28.5
2062.4,50.88,28.25
2063.0,50.88,28.5
2063.6,50.88,28.25
2064.2,50.88,28.5
2064.8,50.88,28.0
2065.4,50.88,28.25
2066.0,50.88,28.5
2066.6,50.81,27.75
2067.3,50.88,28.5
2067.8,50.81,28.25
2068.4,50.81,28.5
2069.0,50.81,28.25
2069.6,50.81,28.5
2070.2,50.81,28.5
2070.8,50.81,28.0
2071.4,50.81,28.5
2072.0,50.81,28.75
2072.6,50.81,28.75
2073.3,50.81,28.5
2073.8,50.81,28.25
2074.4,50.81,28.5
2075.0,50.81,28.5
2075.6,50.81,28.0
2076.2,50.81,28.75
2076.8,50.81,28.5
2077.4,50.81,28.25
2078.0,50.81,29.0
2078.6,50.81,28.5
2079.3,50.81,28.5
2079.8,50.81,28.5
2080.4,50.81,28.5
2081.0,50.81,28.75
2081.6,50.81,28.25
2082.2,50.81,28.5
2082.8,50.81,28.5
2083.4,50.81,28.75
2084.0,50.81,28.5
2084.6,50.81,28.5
2085.2,50.81,28.25
2085.8,50.81,28.0
2086.4,50.81,28.0
2087.0,50.75,28.5
2087.6,50.81,28.75
2088.2,50.75,28.75
2088.8,50.81,28.0
2089.4,50.75,28.5
2090.0,50.81,28.5
2090.6,50.75,28.75
2091.2,50.75,28.75
2091.8,50.75,28.5
2092.4,50.75,28.5
2093.0,50.75,28.25
2093.6,50.75,28.75
2094.2,50.75,28.5
2094.8,50.75,28.5
2095.4,50.75,28.25
2096.0,50.75,28.0
2096.6,50.81,28.25
2097.1,50.75,28.5
2097.8,50.75,28.5
2098.3,50.75,28.25
2099.0,50.75,28.5
2099.5,50.75,28.5
2100.2,50.75,28.25
2100.7,50.75,28.5
2101.3,50.75,28.75
2101.9,50.75,28.5
2102.5,50.75,28.25
2103.1,50.75,28.75
2103.8,50.75,28.75
2104.3,50.75,28.5
2104.9,50.75,28.25
2105.5,50.75,28.5
2106.1,50.69,28.5
2106.7,50.69,28.5
2107.3,50.69,28.25
2107.9,50.75,28.5
2108.5,50.75,27.75
2109.1,50.75,28.25
2109.7,50.69,28.0
2110.3,50.69,28.0
2110.9,50.75,28.75
2111.5,50.75,28.75
2112.1,50.69,28.75
2112.7,50.69,28.75
2113.3,50.69,28.5
2113.9,50.69,28.25
2114.5,50.69,28.25
2115.1,50.69,28.5
2115.7,50.69,28.5
2116.3,50.69,28.5
2116.9,50.69,29.0
2117.5,50.69,28.75
2118.1,50.69,28.25
2118.7,50.69,28.75
2119.3,50.69,28.0
2119.9,50.69,28.25
2120.5,50.69,27.75
2121.1,50.69,28.25
2121.7,50.69,28.5
2122.3,50.69,28.75
2122.9,50.69,28.5
2123.5,50.69,28.5
2124.1,50.69,28.75
2124.7,50.69,28.5
2125.3,50.69,28.75
2125.9,50.63,28.75
2126.5,50.63,28.75
2127.1,50.69,29.0
2127.7,50.69,29.0
2128.3,50.63,28.5
2128.9,50.63,28.75
2129.5,50.69,28.5
2130.1,50.63,28.75
2130.7,50.63,28.25
2131.3,50.63,28.5
2131.9,50.63,28.5
2132.5,50.63,28.75
2133.1,50.63,28.25
2133.7,50.63,28.75
2134.3,50.63,28.5
2134.9,50.63,28.75
2135.4,50.63,28.75
2136.1,50.63,28.75
2136.6,50.63,28.5
2137.3,50.63,28.75
2137.8,50.63,28.25
2138.5,50.63,28.25
2139.0,50.63,28.5
2139.6,50.63,28.0
2140.2,50.63,28.25
2140.9,50.63,28.0
2141.4,50.63,29.0
2142.0,50.63,28.75
2142.6,50.63,28.25
2143.2,50.63,28.5
2143.8,50.56,28.75
2144.4,50.56,28.25
2145.0,50.56,28.25
2145.6,50.63,28.75
2146.2,50.63,28.0
2146.8,50.63,28.75
2147.4,50.63,28.5
2148.0,50.56,28.5
2148.6,50.56,28.5
2149.2,50.56,28.75
2149.8,50.56,28.75
2150.4,50.56,28.25
2151.0,50.56,28.25
2151.6,50.56,28.75
2152.2,50.56,28.5
2152.8,50.63,28.5
2153.4,50.56,28.75
2154.0,50.56,28.75
2154.6,50.56,28.5
2155.2,50.56,28.75
2155.8,50.56,28.0
2156.4,50.56,28.25
2157.0,50.56,28.75
2157.6,50.56,28.75
2158.3,50.56,28.75
2158.8,50.56,28.5
2159.4,50.56,28.25
2160.0,50.56,28.25
2160.6,50.56,28.5
2161.2,50.56,28.5
2161.8,50.56,28.0
2162.4,50.5,29.0
2163.0,50.56,28.25
2163.6,50.56,28.75
2164.3,50.5,28.75
2164.8,50.5,28.5
2165.4,50.56,28.5
2166.0,50.56,28.25
2166.6,50.56,28.5
2167.2,50.56,28.75
2167.8,50.56,28.25
2168.4,50.5,28.25
2169.0,50.5,28.5
2169.6,50.56,28.5
2170.2,50.56,28.25
2170.8,50.56,28.75
2171.4,50.5,28.5
2172.0,50.56,28.75
2172.6,50.5,28.25
2173.2,50.5,28.5
2173.8,50.5,28.75
2174.4,50.5,28.5
2175.0,50.5,28.5
2175.6,50.5,28.5
2176.2,50.5,28.75
2176.8,50.5,28.5
2177.3,50.5,28.0
2178.0,50.5,28.25
2178.5,50.5,28.75
2179.1,50.5,28.75
2179.8,50.5,28.75
2180.3,50.5,28.5
2180.9,50.44,28.25
2181.5,50.44,28.75
2182.1,50.44,28.25
2182.7,50.5,28.5
2183.3,50.44,28.5
2183.9,50.5,28.25
2184.5,50.5,28.25
2185.1,50.5,28.25
2185.8,50.5,28.5
2186.3,50.44,29.0
2186.9,50.44,28.5
2187.5,50.44,28.5
2188.1,50.44,28.5
2188.8,50.44,28.25
2189.3,50.44,28.75
2189.9,50.44,28.25
2190.5,50.44,28.75
2191.1,50.44,28.25
2191.7,50.44,28.75
2192.3,50.44,28.5
2192.9,50.44,29.25
2193.5,50.44,28.5
2194.1,50.44,28.0
2194.8,50.44,28.25
2195.3,50.44,28.5
2195.9,50.44,28.75
2196.5,50.44,28.5
2197.1,50.44,28.5
2197.7,50.44,27.75
2198.3,50.44,28.5
2198.9,50.44,28.75
2199.5,50.44,28.25
2200.1,50.44,28.75
2200.8,50.44,28.5
2201.3,50.44,28.75
2201.9,50.44,28.5
2202.5,50.44,28.25
2203.1,50.44,28.5
2203.7,50.44,28.25
2204.3,50.44,28.25
2204.9,50.44,29.0
2205.5,50.44,28.25
2206.1,50.44,28.25
2206.8,50.38,28.75
2207.3,50.38,28.75
2207.9,50.38,28.75
2208.5,50.38,28.0
2209.1,50.44,28.5
2209.7,50.38,28.5
2210.3,50.44,28.25
2210.9,50.44,28.25
2211.5,50.38,28.5
2212.1,50.44,28.5
2212.7,50.44,28.25
2213.4,50.44,28.25
2213.9,50.38,28.75
2214.5,50.38,28.75
